2025-11-05 01:02:21 | 35.153.110.88:443 -> 192.168.2.14:60037 | TCP | Size: 66B
2025-11-05 01:02:23 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 85B
2025-11-05 01:02:23 | 35.153.110.88:443 -> 192.168.2.14:62065 | TCP | Size: 66B
2025-11-05 01:02:23 | 192.168.2.14:62065 -> 35.153.110.88:443 | TCP | Size: 54B
2025-11-05 01:02:23 | 192.168.2.14:62065 -> 35.153.110.88:443 | TCP | Size: 571B
2025-11-05 01:02:23 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 54B
2025-11-05 01:02:23 | 44.196.146.158:443 -> 192.168.2.14:53984 | TCP | Size: 66B
2025-11-05 01:02:23 | 35.168.224.220:443 -> 192.168.2.14:50114 | TCP | Size: 66B
2025-11-05 01:02:23 | 54.83.233.7:443 -> 192.168.2.14:50115 | TCP | Size: 66B
2025-11-05 01:02:23 | 35.153.110.88:443 -> 192.168.2.14:62065 | TCP | Size: 54B
2025-11-05 01:02:23 | 44.196.146.158:443 -> 192.168.2.14:62062 | TCP | Size: 66B
2025-11-05 01:02:23 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 135B
2025-11-05 01:02:23 | 35.153.110.88:443 -> 192.168.2.14:62065 | TCP | Size: 1514B
2025-11-05 01:02:23 | 35.153.110.88:443 -> 192.168.2.14:62065 | TCP | Size: 1514B
2025-11-05 01:02:23 | 35.153.110.88:443 -> 192.168.2.14:62065 | TCP | Size: 1514B
2025-11-05 01:02:23 | 35.153.110.88:443 -> 192.168.2.14:62065 | TCP | Size: 57B
2025-11-05 01:02:23 | 192.168.2.14:62065 -> 35.153.110.88:443 | TCP | Size: 54B
2025-11-05 01:02:23 | 192.168.2.14:62065 -> 35.153.110.88:443 | TCP | Size: 1514B
2025-11-05 01:02:23 | 192.168.2.14:62065 -> 35.153.110.88:443 | TCP | Size: 103B
2025-11-05 01:02:23 | 192.168.2.14:62065 -> 35.153.110.88:443 | TCP | Size: 1514B
2025-11-05 01:02:23 | 192.168.2.14:62065 -> 35.153.110.88:443 | TCP | Size: 1489B
2025-11-05 01:02:23 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 54B
2025-11-05 01:02:23 | 44.196.146.158:443 -> 192.168.2.14:62638 | TCP | Size: 66B
2025-11-05 01:02:23 | 52.86.162.68:443 -> 192.168.2.14:52299 | TCP | Size: 66B
2025-11-05 01:02:23 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 66B
2025-11-05 01:02:23 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 554B
2025-11-05 01:02:23 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 85B
2025-11-05 01:02:23 | 52.86.162.68:443 -> 192.168.2.14:62063 | TCP | Size: 66B
2025-11-05 01:02:23 | 35.172.160.226:443 -> 192.168.2.14:50116 | TCP | Size: 66B
2025-11-05 01:02:23 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 1514B
2025-11-05 01:02:23 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 251B
2025-11-05 01:02:23 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 85B
2025-11-05 01:02:23 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 54B
2025-11-05 01:02:23 | 35.153.110.88:443 -> 192.168.2.14:62065 | TCP | Size: 1514B
2025-11-05 01:02:23 | 35.153.110.88:443 -> 192.168.2.14:62065 | TCP | Size: 233B
2025-11-05 01:02:23 | 35.153.110.88:443 -> 192.168.2.14:62065 | TCP | Size: 54B
2025-11-05 01:02:23 | 192.168.2.14:62065 -> 35.153.110.88:443 | TCP | Size: 66B
2025-11-05 01:02:23 | 192.168.2.14:62065 -> 35.153.110.88:443 | TCP | Size: 81B
2025-11-05 01:02:23 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 1514B
2025-11-05 01:02:23 | 192.168.2.14:59411 -> 35.82.123.152:443 | TCP | Size: 66B
2025-11-05 01:02:23 | 35.82.123.152:443 -> 192.168.2.14:63146 | TCP | Size: 66B
2025-11-05 01:02:23 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 54B
2025-11-05 01:02:23 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 1514B
2025-11-05 01:02:23 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 573B
2025-11-05 01:02:24 | 54.242.107.65:443 -> 192.168.2.14:62064 | TCP | Size: 66B
2025-11-05 01:02:24 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 520B
2025-11-05 01:02:24 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 54B
2025-11-05 01:02:24 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 135B
2025-11-05 01:02:24 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 54B
2025-11-05 01:02:24 | 35.153.110.88:443 -> 192.168.2.14:62065 | TCP | Size: 54B
2025-11-05 01:02:24 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 775B
2025-11-05 01:02:24 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 1514B
2025-11-05 01:02:24 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 1514B
2025-11-05 01:02:24 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 1514B
2025-11-05 01:02:24 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 1514B
2025-11-05 01:02:24 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 1416B
2025-11-05 01:02:24 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 85B
2025-11-05 01:02:24 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 687B
2025-11-05 01:02:24 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 85B
2025-11-05 01:02:24 | 35.82.123.152:443 -> 192.168.2.14:59411 | TCP | Size: 66B
2025-11-05 01:02:24 | 192.168.2.14:59411 -> 35.82.123.152:443 | TCP | Size: 54B
2025-11-05 01:02:24 | 192.168.2.14:59411 -> 35.82.123.152:443 | TCP | Size: 1514B
2025-11-05 01:02:24 | 192.168.2.14:59411 -> 35.82.123.152:443 | TCP | Size: 324B
2025-11-05 01:02:24 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 89B
2025-11-05 01:02:24 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:24 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:24 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:24 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:24 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:24 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:24 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 89B
2025-11-05 01:02:24 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 89B
2025-11-05 01:02:24 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:24 | 35.82.123.152:443 -> 192.168.2.14:63146 | TCP | Size: 288B
2025-11-05 01:02:24 | 35.153.110.88:443 -> 192.168.2.14:62065 | TCP | Size: 1410B
2025-11-05 01:02:24 | 35.153.110.88:443 -> 192.168.2.14:62065 | TCP | Size: 54B
2025-11-05 01:02:24 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 54B
2025-11-05 01:02:24 | 150.171.28.11:443 -> 192.168.2.14:60216 | TCP | Size: 54B
2025-11-05 01:02:24 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 54B
2025-11-05 01:02:24 | 192.168.2.14:62065 -> 35.153.110.88:443 | TCP | Size: 54B
2025-11-05 01:02:24 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 118B
2025-11-05 01:02:24 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 146B
2025-11-05 01:02:24 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 749B
2025-11-05 01:02:24 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 1514B
2025-11-05 01:02:24 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 1514B
2025-11-05 01:02:24 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 1514B
2025-11-05 01:02:24 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 126B
2025-11-05 01:02:24 | 192.168.2.14:62065 -> 35.153.110.88:443 | TCP | Size: 78B
2025-11-05 01:02:24 | 192.168.2.14:62065 -> 35.153.110.88:443 | TCP | Size: 54B
2025-11-05 01:02:24 | 35.82.123.152:443 -> 192.168.2.14:59411 | TCP | Size: 1514B
2025-11-05 01:02:24 | 35.82.123.152:443 -> 192.168.2.14:59411 | TCP | Size: 1514B
2025-11-05 01:02:24 | 35.82.123.152:443 -> 192.168.2.14:59411 | TCP | Size: 299B
2025-11-05 01:02:24 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 112B
2025-11-05 01:02:24 | 192.168.2.14:59411 -> 35.82.123.152:443 | TCP | Size: 54B
2025-11-05 01:02:24 | 192.168.2.14:59411 -> 35.82.123.152:443 | TCP | Size: 118B
2025-11-05 01:02:24 | 35.153.110.88:443 -> 192.168.2.14:62065 | TCP | Size: 54B
2025-11-05 01:02:24 | 35.153.110.88:443 -> 192.168.2.14:62065 | TCP | Size: 54B
2025-11-05 01:02:24 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 54B
2025-11-05 01:02:24 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 1361B
2025-11-05 01:02:24 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 85B
2025-11-05 01:02:24 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:24 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:24 | 35.82.123.152:443 -> 192.168.2.14:59411 | TCP | Size: 116B
2025-11-05 01:02:24 | 35.82.123.152:443 -> 192.168.2.14:59411 | TCP | Size: 54B
2025-11-05 01:02:24 | 35.82.123.152:443 -> 192.168.2.14:59411 | TCP | Size: 233B
2025-11-05 01:02:24 | 192.168.2.14:59411 -> 35.82.123.152:443 | TCP | Size: 66B
2025-11-05 01:02:24 | 192.168.2.14:59411 -> 35.82.123.152:443 | TCP | Size: 54B
2025-11-05 01:02:24 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 1514B
2025-11-05 01:02:25 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 522B
2025-11-05 01:02:25 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 54B
2025-11-05 01:02:25 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 512B
2025-11-05 01:02:25 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 85B
2025-11-05 01:02:25 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 735B
2025-11-05 01:02:25 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 1514B
2025-11-05 01:02:25 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 1514B
2025-11-05 01:02:25 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 1514B
2025-11-05 01:02:25 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 1514B
2025-11-05 01:02:25 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 1514B
2025-11-05 01:02:25 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 411B
2025-11-05 01:02:25 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 85B
2025-11-05 01:02:25 | 35.82.123.152:443 -> 192.168.2.14:63146 | TCP | Size: 85B
2025-11-05 01:02:25 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 66B
2025-11-05 01:02:25 | 35.82.123.152:443 -> 192.168.2.14:63146 | TCP | Size: 66B
2025-11-05 01:02:25 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 695B
2025-11-05 01:02:25 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 85B
2025-11-05 01:02:25 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 506B
2025-11-05 01:02:25 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 85B
2025-11-05 01:02:25 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 89B
2025-11-05 01:02:25 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:25 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:25 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:25 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 54B
2025-11-05 01:02:25 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 54B
2025-11-05 01:02:25 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:25 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:25 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:25 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:25 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:25 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 54B
2025-11-05 01:02:25 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 89B
2025-11-05 01:02:25 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 89B
2025-11-05 01:02:25 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 54B
2025-11-05 01:02:25 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 54B
2025-11-05 01:02:25 | 52.86.162.68:443 -> 192.168.2.14:62642 | TCP | Size: 66B
2025-11-05 01:02:25 | 192.168.2.14:64749 -> 35.82.123.152:443 | TCP | Size: 55B
2025-11-05 01:02:25 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 54B
2025-11-05 01:02:25 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 54B
2025-11-05 01:02:25 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:25 | 44.196.146.158:443 -> 192.168.2.14:62062 | TCP | Size: 66B
2025-11-05 01:02:25 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 351B
2025-11-05 01:02:25 | 35.82.123.152:443 -> 192.168.2.14:63146 | TCP | Size: 850B
2025-11-05 01:02:25 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 54B
2025-11-05 01:02:25 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 85B
2025-11-05 01:02:25 | Unknown packet | Size: 100B
2025-11-05 01:02:25 | Unknown packet | Size: 100B
2025-11-05 01:02:25 | Unknown packet | Size: 100B
2025-11-05 01:02:25 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 144B
2025-11-05 01:02:25 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 1042B
2025-11-05 01:02:25 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 54B
2025-11-05 01:02:25 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 135B
2025-11-05 01:02:25 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 112B
2025-11-05 01:02:25 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 54B
2025-11-05 01:02:25 | 104.18.19.125:443 -> 192.168.2.14:60219 | TCP | Size: 135B
2025-11-05 01:02:25 | Unknown packet | Size: 288B
2025-11-05 01:02:25 | Unknown packet | Size: 238B
2025-11-05 01:02:25 | 35.82.123.152:443 -> 192.168.2.14:64749 | TCP | Size: 54B
2025-11-05 01:02:25 | Unknown packet | Size: 238B
2025-11-05 01:02:25 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 54B
2025-11-05 01:02:25 | 52.86.162.68:443 -> 192.168.2.14:62063 | TCP | Size: 66B
2025-11-05 01:02:25 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 1207B
2025-11-05 01:02:25 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 85B
2025-11-05 01:02:25 | 35.82.123.152:443 -> 192.168.2.14:63146 | TCP | Size: 54B
2025-11-05 01:02:25 | 35.82.123.152:443 -> 192.168.2.14:63146 | TCP | Size: 54B
2025-11-05 01:02:25 | 35.82.123.152:443 -> 192.168.2.14:63146 | TCP | Size: 54B
2025-11-05 01:02:25 | 35.82.123.152:443 -> 192.168.2.14:63146 | TCP | Size: 176B
2025-11-05 01:02:25 | Unknown packet | Size: 106B
2025-11-05 01:02:25 | Unknown packet | Size: 106B
2025-11-05 01:02:25 | Unknown packet | Size: 106B
2025-11-05 01:02:25 | 192.168.2.14:63146 -> 35.82.123.152:443 | TCP | Size: 54B
2025-11-05 01:02:25 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:25 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 54B
2025-11-05 01:02:25 | Unknown packet | Size: 289B
2025-11-05 01:02:25 | Unknown packet | Size: 241B
2025-11-05 01:02:25 | Unknown packet | Size: 86B
2025-11-05 01:02:26 | 192.168.2.14:56004 -> 104.18.19.125:443 | TCP | Size: 55B
2025-11-05 01:02:26 | Unknown packet | Size: 255B
2025-11-05 01:02:26 | 54.242.107.65:443 -> 192.168.2.14:62064 | TCP | Size: 66B
2025-11-05 01:02:26 | Unknown packet | Size: 134B
2025-11-05 01:02:26 | 104.18.19.125:443 -> 192.168.2.14:56004 | TCP | Size: 66B
2025-11-05 01:02:26 | 44.196.146.158:443 -> 192.168.2.14:52301 | TCP | Size: 66B
2025-11-05 01:02:26 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 522B
2025-11-05 01:02:26 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 1514B
2025-11-05 01:02:26 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 78B
2025-11-05 01:02:26 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 85B
2025-11-05 01:02:26 | Unknown packet | Size: 86B
2025-11-05 01:02:26 | 192.168.2.14:52934 -> 52.43.202.211:443 | TCP | Size: 66B
2025-11-05 01:02:26 | Unknown packet | Size: 134B
2025-11-05 01:02:26 | 52.86.162.68:443 -> 192.168.2.14:52302 | TCP | Size: 66B
2025-11-05 01:02:26 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 1033B
2025-11-05 01:02:26 | 192.168.2.14:60219 -> 104.18.19.125:443 | TCP | Size: 85B
2025-11-05 01:02:26 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 1514B
2025-11-05 01:02:26 | 75.2.76.8:443 -> 192.168.2.14:53982 | TCP | Size: 521B
2025-11-05 01:02:26 | 192.168.2.14:53982 -> 75.2.76.8:443 | TCP | Size: 54B
